country,threshold,area_Mha,region,subregion,FAO_2000_Mha,deviation_Mha,deviation_%,bin,estimation
"Bahamas, The",20,0.3137929844240349,Americas,Caribbean,0.51,-0.1962070155759651,38.47196383842453,Low (< 4 Mha),overestimated
"Bahamas, The",30,0.2914922644171906,Americas,Caribbean,0.51,-0.2185077355828094,42.844654035844975,Low (< 4 Mha),overestimated
"Bahamas, The",40,0.2677811865204678,Americas,Caribbean,0.51,-0.24221881347953222,47.493884995986704,Low (< 4 Mha),overestimated
"Bahamas, The",50,0.2451034499255548,Americas,Caribbean,0.51,-0.26489655007444524,51.9405000145971,Low (< 4 Mha),overestimated
Bahrain,10,0.0,Near East,West Asia,0.001,-0.001,100.0,Low (< 4 Mha),overestimated
Bahrain,20,0.0,Near East,West Asia,0.001,-0.001,100.0,Low (< 4 Mha),overestimated
Bahrain,30,0.0,Near East,West Asia,0.001,-0.001,100.0,Low (< 4 Mha),overestimated
Bahrain,40,0.0,Near East,West Asia,0.001,-0.001,100.0,Low (< 4 Mha),overestimated
Bahrain,50,0.0,Near East,West Asia,0.001,-0.001,100.0,Low (< 4 Mha),overestimated
Bangladesh,10,2.651751364917459,Asia and the Pacific,South Asia,1.92,0.731751364917459,38.112050256117655,Low (< 4 Mha),mixed
Bangladesh,20,2.197522395478738,Asia and the Pacific,South Asia,1.92,0.277522395478738,14.454291431184274,Low (< 4 Mha),mixed
Bangladesh,30,1.9291116962552377,Asia and the Pacific,South Asia,1.92,0.009111696255237778,0.4745675132936343,Low (< 4 Mha),mixed
Bangladesh,40,1.8045661104696409,Asia and the Pacific,South Asia,1.92,-0.11543388953035905,6.0121817463728675,Low (< 4 Mha),mixed
Bangladesh,50,1.5082787312282715,Asia and the Pacific,South Asia,1.92,-0.41172126877172843,21.443816081860856,Low (< 4 Mha),mixed
Barbados,10,0.006099691043378,Americas,Caribbean,0.006,9.969104337799982e-05,1.6615173896333304,Low (< 4 Mha),mixed
Barbados,20,0.0056124421099161,Americas,Caribbean,0.006,-0.0003875578900839,6.459298168065001,Low (< 4 Mha),mixed
Barbados,30,0.005295561391826,Americas,Caribbean,0.006,-0.0007044386081739998,11.740643469566663,Low (< 4 Mha),mixed
Barbados,40,0.0049689612097093,Americas,Caribbean,0.006,-0.0010310387902906998,17.183979838178328,Low (< 4 Mha),mixed
Barbados,50,0.0046382862205412,Americas,Caribbean,0.006,-0.0013617137794588,22.695229657646667,Low (< 4 Mha),mixed
Belarus,10,9.71750741851072,Europe,Eastern Europe,8.273,1.444507418510721,17.46050306431429,Medium (4-37 Mha),underestimated
Belarus,20,9.430437395091094,Europe,Eastern Europe,8.273,1.157437395091094,13.990540252521383,Medium (4-37 Mha),underestimated
Belarus,30,9.15668270446243,Europe,Eastern Europe,8.273,0.88368270446243,10.681526706907169,Medium (4-37 Mha),underestimated
Belarus,40,8.923199022213044,Europe,Eastern Europe,8.273,0.6501990222130445,7.859289522700888,Medium (4-37 Mha),underestimated
Belarus,50,8.413156029549095,Europe,Eastern Europe,8.273,0.1401560295490949,1.6941379130798369,Medium (4-37 Mha),underestimated
Belgium,10,0.9787014647237912,Europe,Western Europe,0.667,0.3117014647237911,46.73185378167783,Low (< 4 Mha),underestimated
Belgium,20,0.916358826555466,Europe,Western Europe,0.667,0.24935882655546593,37.385131417611085,Low (< 4 Mha),underestimated
Belgium,30,0.8662559293441341,Europe,Western Europe,0.667,0.19925592934413405,29.873452675282465,Low (< 4 Mha),underestimated
Belgium,40,0.8343529540926294,Europe,Western Europe,0.667,0.1673529540926294,25.09039791493694,Low (< 4 Mha),underestimated
Belgium,50,0.7779168288692296,Europe,Western Europe,0.667,0.1109168288692296,16.62920972552168,Low (< 4 Mha),underestimated
Belize,10,1.783887076284156,Americas,Caribbean,1.504,0.2798870762841561,18.609513050808253,Low (< 4 Mha),underestimated
Belize,20,1.7691417052870173,Americas,Caribbean,1.504,0.2651417052870173,17.629102745147428,Low (< 4 Mha),underestimated
Belize,30,1.7553250558454216,Americas,Caribbean,1.504,0.25132505584542164,16.710442542913672,Low (< 4 Mha),underestimated
Belize,40,1.7413527428965745,Americas,Caribbean,1.504,0.2373527428965745,15.781432373442453,Low (< 4 Mha),underestimated
Belize,50,1.7170894811355706,Americas,Caribbean,1.504,0.21308948113557058,14.16818358614166,Low (< 4 Mha),underestimated
Benin,10,8.978525507417544,Africa,West Africa,5.674,3.3045255074175435,58.23978687729191,Medium (4-37 Mha),mixed
Benin,20,1.70462332633696,Africa,West Africa,5.674,-3.9693766736630405,69.95729068845682,Medium (4-37 Mha),mixed
Benin,30,0.1693673293166799,Africa,West Africa,5.674,-5.50463267068332,97.01502768211702,Medium (4-37 Mha),mixed
Benin,40,0.046730542324744,Africa,West Africa,5.674,-5.627269457675256,99.17640919413563,Medium (4-37 Mha),mixed
Benin,50,0.0090377058268265,Africa,West Africa,5.674,-5.664962294173174,99.840717204321,Medium (4-37 Mha),mixed
Bhutan,10,2.6781579133981985,Asia and the Pacific,South Asia,2.606,0.07215791339819866,2.768914558641545,Low (< 4 Mha),mixed
Bhutan,20,2.627216930801524,Asia and the Pacific,South Asia,2.606,0.021216930801524203,0.8141569762672373,Low (< 4 Mha),mixed
Bhutan,30,2.5759412420343875,Asia and the Pacific,South Asia,2.606,-0.030058757965612415,1.1534442811056185,Low (< 4 Mha),mixed
Bhutan,40,2.5158717009673084,Asia and the Pacific,South Asia,2.606,-0.09012829903269148,3.458491904554547,Low (< 4 Mha),mixed
Bhutan,50,2.365790468208461,Asia and the Pacific,South Asia,2.606,-0.24020953179153892,9.217556860765116,Low (< 4 Mha),mixed
Bolivia,10,66.52514088740632,Americas,South America,59.086,7.4391408874063245,12.590361316396988,High (> 37 Mha),mixed
Bolivia,20,65.59842485121241,Americas,South America,59.086,6.512424851212415,11.021942340338516,High (> 37 Mha),mixed
Bolivia,30,64.56653764980942,Americas,South America,59.086,5.4805376498094205,9.275526604964663,High (> 37 Mha),mixed
Bolivia,40,62.90135141488771,Americas,South America,59.086,3.815351414887715,6.457284999640719,High (> 37 Mha),mixed
Bolivia,50,57.50813126590632,Americas,South America,59.086,-1.577868734093677,2.670461249862365,High (> 37 Mha),mixed
Bosnia & Herzegovina,10,2.9120025212667047,Europe,Eastern Europe,2.112,0.8000025212667046,37.878907256946235,Low (< 4 Mha),underestimated
Bosnia & Herzegovina,20,2.7888592481574084,Europe,Eastern Europe,2.112,0.6768592481574083,32.048259855937886,Low (< 4 Mha),underestimated
Bosnia & Herzegovina,30,2.670646623370591,Europe,Eastern Europe,2.112,0.5586466233705911,26.45107118231965,Low (< 4 Mha),underestimated
Bosnia & Herzegovina,40,2.59554240571961,Europe,Eastern Europe,2.112,0.4835424057196098,22.895000270814858,Low (< 4 Mha),underestimated
Bosnia & Herzegovina,50,2.4850794058705983,Europe,Eastern Europe,2.112,0.3730794058705982,17.664744596145745,Low (< 4 Mha),underestimated
Botswana,10,2.642043788490907,Africa,Southern Africa,15.728,-13.085956211509092,83.20165444754001,Medium (4-37 Mha),overestimated
Botswana,20,0.2409189834639315,Africa,Southern Africa,15.728,-15.487081016536068,98.46821602578883,Medium (4-37 Mha),overestimated
Botswana,30,0.0205591426725815,Africa,Southern Africa,15.728,-15.707440857327418,99.86928317222417,Medium (4-37 Mha),overestimated
Botswana,40,0.008122108901946,Africa,Southern Africa,15.728,-15.719877891098054,99.94835892102019,Medium (4-37 Mha),overestimated
Botswana,50,0.0013229667303201,Africa,Southern Africa,15.728,-15.726677033269679,99.99158846178585,Medium (4-37 Mha),overestimated
Brazil,10,548.4745129821171,Americas,South America,560.72,-12.245487017882965,2.183886256577787,High (> 37 Mha),overestimated
Brazil,20,533.3126712831902,Americas,South America,560.72,-27.407328716809843,4.887881423314639,High (> 37 Mha),overestimated
Brazil,30,519.4125962039997,Americas,South America,560.72,-41.30740379600036,7.366850441575182,High (> 37 Mha),overestimated
Brazil,40,503.6287570104367,Americas,South America,560.72,-57.09124298956334,10.181773967321185,High (> 37 Mha),overestimated
Brazil,50,475.3378955315959,Americas,South America,560.72,-85.38210446840412,15.227226506706398,High (> 37 Mha),overestimated
Brunei,10,0.5410706649550501,Asia and the Pacific,Southeast Asia,0.397,0.14407066495505005,36.28984003905543,Low (< 4 Mha),underestimated
Brunei,20,0.5388729714763454,Asia and the Pacific,Southeast Asia,0.397,0.14187297147634537,35.73626485550261,Low (< 4 Mha),underestimated
Brunei,30,0.5365885974656076,Asia and the Pacific,Southeast Asia,0.397,0.1395885974656076,35.160855784787806,Low (< 4 Mha),underestimated
Brunei,40,0.5347170557795531,Asia and the Pacific,Southeast Asia,0.397,0.13771705577955307,34.68943470517709,Low (< 4 Mha),underestimated
Brunei,50,0.5311636181976227,Asia and the Pacific,Southeast Asia,0.397,0.13416361819762268,33.794362266403695,Low (< 4 Mha),underestimated
Bulgaria,10,4.441633187261891,Europe,Eastern Europe,3.375,1.0666331872618908,31.603946289241208,Low (< 4 Mha),underestimated
Bulgaria,20,4.298219105149225,Europe,Eastern Europe,3.375,0.9232191051492249,27.354640152569626,Low (< 4 Mha),underestimated
Bulgaria,30,4.1144517619878,Europe,Eastern Europe,3.375,0.7394517619877998,21.909681836675553,Low (< 4 Mha),underestimated
Bulgaria,40,3.958659004943309,Europe,Eastern Europe,3.375,0.5836590049433088,17.29360014646841,Low (< 4 Mha),underestimated
Bulgaria,50,3.8329025723338823,Europe,Eastern Europe,3.375,0.4579025723338823,13.567483624707624,Low (< 4 Mha),underestimated
Burkina Faso,10,3.3821995975514616,Africa,West Africa,6.378,-2.9958004024485385,46.97084356300625,Medium (4-37 Mha),overestimated
Burkina Faso,20,0.0163525901708222,Africa,West Africa,6.378,-6.361647409829178,99.74360943601722,Medium (4-37 Mha),overestimated
Burkina Faso,30,0.00012696892027647732,Africa,West Africa,6.378,-6.377873031079724,99.99800926747764,Medium (4-37 Mha),overestimated
Burkina Faso,40,2.9292540338134777e-05,Africa,West Africa,6.378,-6.377970707459662,99.99954072530043,Medium (4-37 Mha),overestimated
Burkina Faso,50,5.876804614257811e-06,Africa,West Africa,6.378,-6.377994123195386,99.99990785819043,Medium (4-37 Mha),overestimated
Burma,10,44.88369166157402,Asia and the Pacific,Southeast Asia,34.868,10.015691661574017,28.7245946471665,Medium (4-37 Mha),underestimated
Burma,20,43.78752745213029,Asia and the Pacific,Southeast Asia,34.868,8.91952745213029,25.58084046154149,Medium (4-37 Mha),underestimated
Burma,30,42.66772441720623,Asia and the Pacific,Southeast Asia,34.868,7.799724417206228,22.369291089842342,Medium (4-37 Mha),underestimated
Burma,40,41.71717335189354,Asia and the Pacific,Southeast Asia,34.868,6.8491733518935405,19.64314945478244,Medium (4-37 Mha),underestimated
Burma,50,39.59067935514697,Asia and the Pacific,Southeast Asia,34.868,4.7226793551469655,13.544451517571886,Medium (4-37 Mha),underestimated
Burundi,10,2.2839018064088394,Africa,East Africa,0.194,2.0899018064088395,1077.2689723756905,Low (< 4 Mha),mixed
Burundi,20,1.293251320053673,Africa,East Africa,0.194,1.099251320053673,566.6243917802439,Low (< 4 Mha),mixed
Burundi,30,0.5366822051745025,Africa,East Africa,0.194,0.3426822051745025,176.64031194561986,Low (< 4 Mha),mixed
Burundi,40,0.3175510539792622,Africa,East Africa,0.194,0.1235510539792622,63.68611029858876,Low (< 4 Mha),mixed
Burundi,50,0.1410707177318337,Africa,East Africa,0.194,-0.05292928226816632,27.283135189776452,Low (< 4 Mha),mixed
Cabo Verde,10,0.0111463880802676,Africa,West Africa,0.038,-0.0268536119197324,70.66739978876949,Low (< 4 Mha),overestimated
Cabo Verde,20,0.0084337247282652,Africa,West Africa,0.038,-0.029566275271734797,77.80598755719683,Low (< 4 Mha),overestimated
Cabo Verde,30,0.0073542591558555,Africa,West Africa,0.038,-0.0306457408441445,80.64668643195921,Low (< 4 Mha),overestimated
Cabo Verde,40,0.0071129993371075,Africa,West Africa,0.038,-0.0308870006628925,81.28158069182237,Low (< 4 Mha),overestimated
Cabo Verde,50,0.0037366388080049,Africa,West Africa,0.038,-0.0342633611919951,90.16673997893447,Low (< 4 Mha),overestimated
Cambodia,10,10.292989855229663,Asia and the Pacific,Southeast Asia,10.781,-0.4880101447703371,4.526575872092914,Medium (4-37 Mha),overestimated
Cambodia,20,9.484213064101096,Asia and the Pacific,Southeast Asia,10.781,-1.2967869358989041,12.028447601325517,Medium (4-37 Mha),overestimated
Cambodia,30,8.811921866907674,Asia and the Pacific,Southeast Asia,10.781,-1.9690781330923262,18.26433663938713,Medium (4-37 Mha),overestimated
Cambodia,40,8.327958501593345,Asia and the Pacific,Southeast Asia,10.781,-2.4530414984066553,22.753376295396116,Medium (4-37 Mha),overestimated
Cambodia,50,7.491060043854504,Asia and the Pacific,Southeast Asia,10.781,-3.2899399561454965,30.516092720021298,Medium (4-37 Mha),overestimated
Cameroon,10,41.71439182286021,Africa,Central Africa,21.597,20.117391822860206,93.14901061656806,Medium (4-37 Mha),underestimated
Cameroon,20,36.9435252842927,Africa,Central Africa,21.597,15.346525284292696,71.05859741766308,Medium (4-37 Mha),underestimated
Cameroon,30,31.428053450627747,Africa,Central Africa,21.597,9.831053450627746,45.52045863141985,Medium (4-37 Mha),underestimated
Cameroon,40,28.810345756347587,Africa,Central Africa,21.597,7.213345756347586,33.39975809764127,Medium (4-37 Mha),underestimated
Cameroon,50,25.247377607578667,Africa,Central Africa,21.597,3.6503776075786654,16.902243865252885,Medium (4-37 Mha),underestimated
Canada,10,470.58910977718295,Americas,North America,360.305,110.28410977718295,30.608542700540635,High (> 37 Mha),mixed
Canada,20,441.38005125883757,Americas,North America,360.305,81.07505125883756,22.501783560826954,High (> 37 Mha),mixed
Canada,30,417.70445695080025,Americas,North America,360.305,57.39945695080024,15.930796672485878,High (> 37 Mha),mixed
Canada,40,389.2726370236999,Americas,North America,360.305,28.967637023699865,8.039754381343545,High (> 37 Mha),mixed
Canada,50,323.6437529292114,Americas,North America,360.305,-36.66124707078859,10.175059205614296,High (> 37 Mha),mixed
Central African Rep,10,60.048535136391735,Africa,Central Africa,46.085,13.963535136391734,30.299522917200246,High (> 37 Mha),mixed
Central African Rep,20,54.94643036752058,Africa,Central Africa,46.085,8.861430367520576,19.228448231573346,High (> 37 Mha),mixed
Central African Rep,30,47.07367835559164,Africa,Central Africa,46.085,0.9886783555916381,2.1453365641567497,High (> 37 Mha),mixed
Central African Rep,40,41.81942288129241,Africa,Central Africa,46.085,-4.26557711870759,9.25589046046998,High (> 37 Mha),mixed
Central African Rep,50,30.78394677493149,Africa,Central Africa,46.085,-15.301053225068511,33.20180801794187,High (> 37 Mha),mixed
Chad,10,13.103521128305031,Africa,West Africa,6.353,6.7505211283050315,106.25721908240251,Medium (4-37 Mha),mixed
Chad,20,1.8864281286651463,Africa,West Africa,6.353,-4.466571871334853,70.30649884046676,Medium (4-37 Mha),mixed
Chad,30,0.4087064422485289,Africa,West Africa,6.353,-5.944293557751471,93.56671742092666,Medium (4-37 Mha),mixed
Chad,40,0.1219882053456242,Africa,West Africa,6.353,-6.231011794654376,98.07983306554976,Medium (4-37 Mha),mixed
Chad,50,0.0072775535768749,Africa,West Africa,6.353,-6.3457224464231246,99.8854469765957,Medium (4-37 Mha),mixed
Chile,10,19.074887288859134,Americas,South America,17.425,1.6498872888591336,9.468506679248973,Medium (4-37 Mha),mixed
Chile,20,18.494772605905546,Americas,South America,17.425,1.0697726059055448,6.139297594866828,Medium (4-37 Mha),mixed
Chile,30,17.817709417438373,Americas,South America,17.425,0.39270941743837184,2.2537125821427364,Medium (4-37 Mha),mixed
Chile,40,17.318133717751753,Americas,South America,17.425,-0.10686628224824801,0.6132928679956845,Medium (4-37 Mha),mixed
Chile,50,16.447312973872,Americas,South America,17.425,-0.9776870261280024,5.610829418238177,Medium (4-37 Mha),mixed
China,10,189.9461633179745,Asia and the Pacific,East Asia,177.001,12.945163317974504,7.313610272243945,High (> 37 Mha),mixed
China,20,176.86947913231745,Asia and the Pacific,East Asia,177.001,-0.13152086768255344,0.0743051551587581,High (> 37 Mha),mixed
China,30,163.01513146939067,Asia and the Pacific,East Asia,177.001,-13.985868530609338,7.901575997090038,High (> 37 Mha),mixed
China,40,152.09822792412768,Asia and the Pacific,East Asia,177.001,-24.90277207587232,14.069283267254038,High (> 37 Mha),mixed
China,50,131.52825809998268,Asia and the Pacific,East Asia,177.001,-45.472741900017326,25.690669487752793,High (> 37 Mha),mixed
Colombia,10,84.43869856468667,Americas,South America,62.57,21.868698564686675,34.950772837920205,High (> 37 Mha),underestimated
Colombia,20,82.91458566146284,Americas,South America,62.57,20.344585661462837,32.51492034755128,High (> 37 Mha),underestimated
Colombia,30,81.78381692766175,Americas,South America,62.57,19.213816927661746,30.707714444081425,High (> 37 Mha),underestimated
Colombia,40,80.63620087734935,Americas,South America,62.57,18.066200877349353,28.87358299080926,High (> 37 Mha),underestimated
Colombia,50,78.28876832312177,Americas,South America,62.57,15.718768323121772,25.121892797062124,High (> 37 Mha),underestimated
Comoros,10,0.1578897384297761,Africa,Indian Ocean Islands,0.043,0.11488973842977611,267.18543820878165,Low (< 4 Mha),underestimated
Comoros,20,0.1507743948281532,Africa,Indian Ocean Islands,0.043,0.1077743948281532,250.638127507333,Low (< 4 Mha),underestimated
Comoros,30,0.1344204703695275,Africa,Indian Ocean Islands,0.043,0.09142047036952751,212.60574504541282,Low (< 4 Mha),underestimated
Comoros,40,0.1271755002779604,Africa,Indian Ocean Islands,0.043,0.0841755002779604,195.7569773906056,Low (< 4 Mha),underestimated
Comoros,50,0.105721424794183,Africa,Indian Ocean Islands,0.043,0.06272142479418301,145.8637785911233,Low (< 4 Mha),underestimated
Cook Is,10,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,Low (< 4 Mha),overestimated
Cook Is,20,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,Low (< 4 Mha),overestimated
Cook Is,30,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,Low (< 4 Mha),overestimated
Cook Is,40,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,Low (< 4 Mha),overestimated
Cook Is,50,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,Low (< 4 Mha),overestimated
Costa Rica,10,4.103394841833626,Americas,Central America and Mexico,2.849,1.2543948418336255,44.029302977663235,Low (< 4 Mha),underestimated
Costa Rica,20,3.9939757347977767,Americas,Central America and Mexico,2.849,1.1449757347977765,40.188688480090434,Low (< 4 Mha),underestimated
Costa Rica,30,3.9126325205856713,Americas,Central America and Mexico,2.849,1.0636325205856711,37.33353880609586,Low (< 4 Mha),underestimated
Costa Rica,40,3.8323683299393303,Americas,Central America and Mexico,2.849,0.9833683299393301,34.51626289713338,Low (< 4 Mha),underestimated
Costa Rica,50,3.6828270778223136,Americas,Central America and Mexico,2.849,0.8338270778223134,29.267359698922895,Low (< 4 Mha),underestimated
Cote d'Ivoire,10,30.962141542701804,Africa,West Africa,6.163,24.799141542701804,402.38749866464065,Medium (4-37 Mha),underestimated
Cote d'Ivoire,20,21.68633759119923,Africa,West Africa,6.163,15.52333759119923,251.87956500404397,Medium (4-37 Mha),underestimated
Cote d'Ivoire,30,14.891121307397,Africa,West Africa,6.163,8.728121307397,141.62130954724972,Medium (4-37 Mha),underestimated
Cote d'Ivoire,40,11.837578566932452,Africa,West Africa,6.163,5.6745785669324516,92.07494023904675,Medium (4-37 Mha),underestimated
Cote d'Ivoire,50,6.377687765153452,Africa,West Africa,6.163,0.21468776515345134,3.483494485696111,Medium (4-37 Mha),underestimated
Croatia,10,2.6529857989352865,Europe,Eastern Europe,1.885,0.7679857989352865,40.74195219815844,Low (< 4 Mha),underestimated
Croatia,20,2.536074010777688,Europe,Eastern Europe,1.885,0.6510740107776878,34.53973531977124,Low (< 4 Mha),underestimated
Croatia,30,2.4017113960512426,Europe,Eastern Europe,1.885,0.5167113960512426,27.411745148607036,Low (< 4 Mha),underestimated
Croatia,40,2.3136176991527297,Europe,Eastern Europe,1.885,0.42861769915272974,22.738339477598394,Low (< 4 Mha),underestimated
Croatia,50,2.202800558250423,Europe,Eastern Europe,1.885,0.3178005582504231,16.859446061030404,Low (< 4 Mha),underestimated
Cuba,10,4.363204979624317,Americas,Caribbean,2.699,1.6642049796243175,61.66005852628076,Low (< 4 Mha),underestimated
Cuba,20,4.159091311249117,Americas,Caribbean,2.699,1.4600913112491174,54.097492080367445,Low (< 4 Mha),underestimated
Cuba,30,3.988957519872256,Americas,Caribbean,2.699,1.2899575198722562,47.79390588633776,Low (< 4 Mha),underestimated
Cuba,40,3.8216424934659425,Americas,Caribbean,2.699,1.1226424934659427,41.59475707543322,Low (< 4 Mha),underestimated
Cuba,50,3.5853451881566105,Americas,Caribbean,2.699,0.8863451881566107,32.83976243633237,Low (< 4 Mha),underestimated
Cyprus,10,0.1812768912459349,Near East,South/East Mediterranean,0.172,0.00927689124593492,5.393541422055187,Low (< 4 Mha),mixed
Cyprus,20,0.1510945986440077,Near East,South/East Mediterranean,0.172,-0.02090540135599228,12.154303113949002,Low (< 4 Mha),mixed
Cyprus,30,0.1019960698023517,Near East,South/East Mediterranean,0.172,-0.07000393019764829,40.69995941723738,Low (< 4 Mha),mixed
Cyprus,40,0.0919538375388516,Near East,South/East Mediterranean,0.172,-0.08004616246114839,46.5384665471793,Low (< 4 Mha),mixed
Cyprus,50,0.06138013829779,Near East,South/East Mediterranean,0.172,-0.11061986170220998,64.31387308268023,Low (< 4 Mha),mixed
Czechia,10,3.2563533024245808,Europe,Eastern Europe,2.865,0.39135330242458055,13.659801131748011,Low (< 4 Mha),underestimated
Czechia,20,3.169584913915568,Europe,Eastern Europe,2.865,0.30458491391556786,10.631236087803416,Low (< 4 Mha),underestimated
Czechia,30,3.089204614083232,Europe,Eastern Europe,2.865,0.22420461408323167,7.825640980217511,Low (< 4 Mha),underestimated
Czechia,40,3.023166283275076,Europe,Eastern Europe,2.865,0.15816628327507587,5.520638159688511,Low (< 4 Mha),underestimated
Czechia,50,2.886637193132332,Europe,Eastern Europe,2.865,0.02163719313233159,0.7552248911808582,Low (< 4 Mha),underestimated
Dem Rep of the Congo,10,227.77899756038997,Africa,Central Africa,153.79,73.98899756038998,48.11040871343389,High (> 37 Mha),underestimated
Dem Rep of the Congo,20,220.637565053718,Africa,Central Africa,153.79,66.847565053718,43.46678266058782,High (> 37 Mha),underestimated
Dem Rep of the Congo,30,199.28287239590628,Africa,Central Africa,153.79,45.49287239590629,29.581164182265617,High (> 37 Mha),underestimated
Dem Rep of the Congo,40,186.1948429942076,Africa,Central Africa,153.79,32.4048429942076,21.070838802397816,High (> 37 Mha),underestimated
Dem Rep of the Congo,50,164.48624254578357,Africa,Central Africa,153.79,10.696242545783576,6.955096264896012,High (> 37 Mha),underestimated
Denmark,10,0.7573104750323493,Europe,Western Europe,0.572,0.18531047503234932,32.39693619446667,Low (< 4 Mha),mixed
Denmark,20,0.7024464199481856,Europe,Western Europe,0.572,0.13044641994818562,22.805318172759726,Low (< 4 Mha),mixed
Denmark,30,0.6577865735474716,Europe,Western Europe,0.572,0.08578657354747166,14.997652718089451,Low (< 4 Mha),mixed
Denmark,40,0.6213305275131107,Europe,Western Europe,0.572,0.049330527513110733,8.624218096697682,Low (< 4 Mha),mixed
Denmark,50,0.5565937798646963,Europe,Western Europe,0.572,-0.015406220135303683,2.693395128549595,Low (< 4 Mha),mixed
Djibouti,10,1.4094478962019376e-05,Africa,East Africa,0.006,-0.005985905521037981,99.76509201729968,Low (< 4 Mha),overestimated
Djibouti,20,7.004596435546874e-07,Africa,East Africa,0.006,-0.005999299540356446,99.98832567260743,Low (< 4 Mha),overestimated
Djibouti,30,8.74137451171875e-08,Africa,East Africa,0.006,-0.005999912586254883,99.99854310424806,Low (< 4 Mha),overestimated
Djibouti,40,8.74137451171875e-08,Africa,East Africa,0.006,-0.005999912586254883,99.99854310424806,Low (< 4 Mha),overestimated
Djibouti,50,8.74137451171875e-08,Africa,East Africa,0.006,-0.005999912586254883,99.99854310424806,Low (< 4 Mha),overestimated
Dominica,10,0.068211894931025,Americas,Caribbean,0.059,0.009211894931025005,15.613381239025435,Low (< 4 Mha),underestimated
Dominica,20,0.067729464598733,Americas,Caribbean,0.059,0.008729464598733,14.795702709716949,Low (< 4 Mha),underestimated
Dominica,30,0.0674651323436856,Americas,Caribbean,0.059,0.008465132343685608,14.347681938450183,Low (< 4 Mha),underestimated
Dominica,40,0.0672386827469819,Americas,Caribbean,0.059,0.008238682746981904,13.963869062681194,Low (< 4 Mha),underestimated
Dominica,50,0.0667986625749816,Americas,Caribbean,0.059,0.007798662574981602,13.218072160985766,Low (< 4 Mha),underestimated
Dominican Republic,10,2.87654142740527,Americas,Caribbean,2.166,0.7105414274052699,32.80431336127747,Low (< 4 Mha),underestimated
Dominican Republic,20,2.7142655416486807,Americas,Caribbean,2.166,0.5482655416486808,25.312351876670398,Low (< 4 Mha),underestimated
Dominican Republic,30,2.5892976110730683,Americas,Caribbean,2.166,0.4232976110730684,19.542825995986536,Low (< 4 Mha),underestimated
Dominican Republic,40,2.459856725304085,Americas,Caribbean,2.166,0.29385672530408513,13.56679248864659,Low (< 4 Mha),underestimated
Dominican Republic,50,2.2441254470623204,Americas,Caribbean,2.166,0.0781254470623205,3.606899679700854,Low (< 4 Mha),underestimated
Ecuador,10,19.74826986634348,Americas,South America,13.731,6.017269866343481,43.822517415654225,Medium (4-37 Mha),underestimated
Ecuador,20,19.345404911877083,Americas,South America,13.731,5.614404911877083,40.888536245554455,Medium (4-37 Mha),underestimated
Ecuador,30,19.02725972691449,Americas,South America,13.731,5.29625972691449,38.57155143044564,Medium (4-37 Mha),underestimated
Ecuador,40,18.67868420653561,Americas,South America,13.731,4.947684206535611,36.0329488495784,Medium (4-37 Mha),underestimated
Ecuador,50,17.91872752793148,Americas,South America,13.731,4.1877275279314805,30.498343368519997,Medium (4-37 Mha),underestimated
Egypt,10,0.955950617918848,Near East,South/East Mediterranean,0.004,0.9519506179188479,23798.765447971196,Low (< 4 Mha),underestimated
Egypt,20,0.6866310461235989,Near East,South/East Mediterranean,0.004,0.6826310461235989,17065.776153089973,Low (< 4 Mha),underestimated
Egypt,30,0.1544421165492096,Near East,South/East Mediterranean,0.004,0.1504421165492096,3761.05291373024,Low (< 4 Mha),underestimated
Egypt,40,0.0746156654138128,Near East,South/East Mediterranean,0.004,0.0706156654138128,1765.3916353453199,Low (< 4 Mha),underestimated
Egypt,50,0.0149556974174151,Near East,South/East Mediterranean,0.004,0.0109556974174151,273.8924354353775,Low (< 4 Mha),underestimated
El Salvador,10,1.1462031183210672,Americas,Central America and Mexico,0.706,0.4402031183210673,62.351716476071864,Low (< 4 Mha),underestimated
El Salvador,20,1.0677770445213126,Americas,Central America and Mexico,0.706,0.36177704452131265,51.243207439279416,Low (< 4 Mha),underestimated
El Salvador,30,1.0030325030288163,Americas,Central America and Mexico,0.706,0.29703250302881634,42.072592496999484,Low (< 4 Mha),underestimated
El Salvador,40,0.9459801560519968,Americas,Central America and Mexico,0.706,0.23998015605199685,33.99152352011287,Low (< 4 Mha),underestimated
El Salvador,50,0.8109761995330804,Americas,Central America and Mexico,0.706,0.10497619953308046,14.869150075507148,Low (< 4 Mha),underestimated
Equatorial Guinea,10,2.660897478292477,Africa,Central Africa,2.616,0.04489747829247692,1.7162644607215949,Low (< 4 Mha),underestimated
Equatorial Guinea,20,2.6561343977647374,Africa,Central Africa,2.616,0.04013439776473726,1.5341895170006599,Low (< 4 Mha),underestimated
Equatorial Guinea,30,2.648530734376626,Africa,Central Africa,2.616,0.03253073437662568,1.2435296015529693,Low (< 4 Mha),underestimated
