country,51 Open evergreen broadleaved,52 Closed evergreen broadleaved,61 Open deciduous broadleaved,62 Closed deciduous broadleaved,71 Open evergreen needleleaved,72 Closed evergreen needleleaved,81 Open deciduous needleleaved,82 Closed deciduous needleleaved,91 Open mixed forest,92 Closed mixed forest
Israel,0.0008418111780784164,4.973598805690926e-06,0.0009387450437415344,0.0140570286111774,0.0011657145979043,0.0440765229909639,0.0002703385074117286,5.414787096924556e-06,0.0058028051413631,0.0
Jordan,0.00020238980446407595,2.3504765280790707e-06,0.0001925557650964976,0.0014182812488954,0.0007405559671726077,0.0061628985116006,4.9817830745046106e-05,0.0,0.0148003854179456,0.0
Saudi Arabia,0.0116543018480313,0.0011936178718249,0.0013235133879941,0.0062041722678291,0.0003807024930679858,0.00012985239703056095,0.0010460255853889,0.0006583533845702272,0.2203780958267533,0.0
West Bank,4.916810808110232e-05,0.0,3.32595970202281e-05,0.00010930453754896768,6.429726274174696e-05,0.0013469172494604,1.5061157155042012e-05,1.684161965442854e-06,0.0016046213140009,0.0
West Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,0.0010119166405218,8.50940629248953e-05,0.000856639890360704,0.0026077220390417,0.0068661033724134,0.0562897157033048,7.408961926312057e-05,1.1683714120636068e-06,0.0038109238323839,0.0
Syria,0.0032045078504372,3.31786933429612e-05,0.0027000758338653,0.0465264767267566,0.0084671515791844,0.1195735658241639,0.00037797337946828105,0.0003510476717244327,0.0236782018052326,0.0
Lebanon,0.0028949792770976,2.5599262237108175e-05,0.0018993848252932,0.0254986117415937,0.0031050677575727,0.0995191305518597,0.0003544287355024146,1.2639461104413383e-06,0.0124200044957533,0.0
Syria,7.512058530778631e-07,0.0,3.832327891473142e-06,3.0032065723162304e-06,3.683305642709911e-06,0.0002151175193391146,2.329406116112242e-06,0.0,2.94629436615312e-05,0.0
Syria,5.927719242336315e-05,2.2542236877143298e-07,8.659547984561357e-05,0.0005868496623415186,0.0002363866783258238,0.0057393557147848,6.026197622572664e-05,7.548097613607753e-08,0.0004983532374618662,0.0
Israel,3.015477147982893e-07,0.0,3.755083142571752e-06,1.1279350348679469e-06,2.4691651615329664e-06,5.529525226510192e-06,1.217028197574974e-06,0.0,1.5914136623432924e-06,0.0
Syria,1.0851585105871988e-05,7.525971312816182e-08,1.867442334533026e-05,0.00010963244462753132,2.3722485240805146e-05,5.146304681836548e-05,2.4652375187502803e-06,0.0,2.3614578410827418e-05,0.0
Syria,0.0,0.0,7.517608935359021e-08,2.255146895890903e-07,3.006713029662933e-07,1.5139619549660988e-05,4.501394157915349e-07,0.0,7.516567279708397e-08,0.0
Yemen,0.0367231662442976,0.0402508734544515,0.0142264968072306,0.0361528328931817,0.0472234880502249,0.0149309975119338,0.0054920855688032,0.00011912832272772074,0.0854522816219736,0.0
Australia,1.0052160912420334,49.728751899993945,25.67619651799804,15.365236516737705,0.2001347437950749,0.0054483379286393,0.2057154044260421,6.729297520280397e-05,1.9161691062853472,0.0
Cuba,0.0369983634005934,3.20668467448263,0.003181630659457,0.1845216187876144,0.002935420776996,0.3575414847812074,0.7263694611003898,0.0061099133014554,0.2551380154729674,0.0
Antigua & Barbuda,0.00016851710056527074,0.025729321982418,8.555930008924406e-08,0.0,0.0,1.3666526683664415e-06,0.0012078094591665,0.0,6.218646225752486e-05,0.0
St Kitts & Nevis,1.6495113548452152e-05,0.0163980864488283,0.0,6.835285759621001e-07,0.0,7.177095419308444e-06,0.0020718938182242,0.0,3.4550530325565674e-05,0.0
Dominica,1.804122591843626e-05,0.0532881280946746,7.847977897768033e-06,2.1040071793265724e-05,8.631005954384818e-08,4.6756685911475415e-05,0.0104217070988825,0.0,0.0021353330501898,0.0
Trinidad & Tobago,0.0001025196877362793,0.4055877538519412,0.00012759604408709975,0.0001372908283257197,0.0001950143443991692,0.0011316362937183,0.0,0.0,3.16709687808725e-06,0.0
Grenada,2.7953195743124275e-06,0.0296573453157804,2.1216904171666888e-05,2.2729590363370808e-05,6.995990631253335e-07,2.4433205887131703e-05,0.0,0.0,1.748632627140978e-06,0.0
Saint Lucia,3.975692431052436e-05,0.0531724857672311,4.958300321490861e-05,3.299493917574646e-05,1.910262398041596e-06,9.98187647160383e-05,0.0,0.0,2.9529622196378118e-06,0.0
St Vincent & the Grenadines,0.00019389527585644828,0.0290049140241324,5.1663306615635113e-05,2.4443837361638554e-05,4.091778166070981e-06,4.8472201975014336e-05,0.0,0.0,8.710081544904824e-08,0.0
Barbados,5.4593079970678826e-05,0.0091739834652643,2.1733612325424384e-06,8.712042642855523e-08,2.6122044261001065e-07,6.967532968360501e-07,0.0,0.0,8.707972654065088e-08,0.0
Dominican Republic,0.0081725115901235,1.1635659342533566,0.0031559453665687,0.0167023265120976,0.0106298973183073,0.1231595692653089,0.8845172298686088,0.0159390453480532,0.3865091019764787,0.0
Haiti,0.0033656168210537,0.4881427987708721,0.000682389245963187,0.0077474655472974,0.0061084633158415,0.0531081661641316,0.2044018615156853,0.0116207930822325,0.0875372055316288,0.0
Jamaica,0.0055753025780056,0.305198108082624,0.00018683386195306184,0.0213285996455384,0.0006564921129239565,0.0149415208368913,0.3742941618973464,0.0100258059291866,0.1069615935615537,0.0
Cuba,6.374874735310605e-06,0.00022785160572869013,0.0,0.0,1.935754184501093e-06,1.5153515846577648e-06,8.415385366333794e-08,0.0,0.00018214939946807808,0.0
Turkmenistan,0.00020850600504747032,0.0,0.0035154666734131,0.0004275746937468023,0.0035223871544767,0.0013425863320956,0.0033429103724593,0.00013483692526961022,0.0939092915065992,0.0
Kyrgyzstan,0.001214617889213,9.427087438927972e-05,0.0349791140971416,0.0560583294111872,0.1657984588849665,2.0521143679650367,0.0827629890578974,1.6291412633720892,0.0050851135802449,0.0
Kazakhstan,0.0185771972376471,5.009007020717604e-05,0.0384607571907439,2.4849312197547944,0.1708682667680695,5.5694996257019005,0.18585932995084,1.436204374892156,0.1380837171319305,0.0
Tajikistan,0.002896366593909,0.00027906299192181905,0.0208488599583298,0.1104233682693894,0.1549267564182556,0.3428791546740681,0.0093610159888014,0.2711226739414223,0.0085019151523348,0.0
Uzbekistan,0.0006728689959663156,5.990568976977896e-05,0.0090716675801355,0.0106921661009745,0.0958505942747559,0.150492302894539,0.0075337384994741,0.1063711642539902,0.0293171901617188,0.0
Mauritius,0.0098172201952387,0.1735592812674697,0.0,0.0,6.553059770016814e-05,2.2520721667736625e-05,0.0,0.0,0.00015622864473017982,1.7130089409979695e-06
Seychelles,0.0005986199668500902,0.0213678611028707,0.0,0.0,0.0,0.0,0.0,0.0,1.0940777235757696e-05,0.0
Mexico,1.474647077503822,24.13032479365124,2.6401796406991864,29.342559564528905,3.361481874567061,7.2716050687173155,11.83453273503358,0.129953349567527,3.618537995270518,0.0
United States,1.6491433455124394,0.2276859357310223,1.7107541035115073,54.05904786515448,1.76524983631878,56.66640726657996,7.00007338472108,0.2199826720786916,0.4416511539753079,0.0
"Bahamas, The",0.0047358743280646,0.1634027891929814,0.000102968584258067,0.0150278616828068,0.0014131293461121,0.1846454268423556,0.001713672136465,0.000563250309098871,0.0072727194672463,0.0
Canada,3.5705727431557777,0.0013700573967929,4.938826416131423,20.173414375136566,1.8081901549771504,114.99194896601831,19.133548416653564,0.5332687765868712,2.990196919320754,0.0
Canada,0.0,0.0,0.0032323195964019,1.99501970143956e-05,0.0091360543802044,0.0998751906370763,3.4614990696013592e-06,4.90906977290706e-06,0.0006035549326862324,0.0
United States,2.305717619625532,0.0040939309257329,0.977212423411472,48.67025798531383,0.9339831397909912,8.62321309241551,3.5901594691346106,0.1298074877237952,0.4657154645124248,0.0
Canada,0.8138022223082662,0.0067158692552417,1.2180112214160563,26.77233869309484,0.7927704645546008,90.7926483369393,5.413539109868928,0.1539521944193925,0.5847952583698869,0.0
Canada,0.0855052355375471,0.0,0.2299096780396214,5.299395790780872,1.7274111897325517,24.625509970186062,0.1270188526413126,0.0486309754176229,0.2057666910513381,0.0
Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,3.623454735546261e-05,0.0,0.0005751196962077141,0.0013087701902279,0.0367544098273626,0.0941694549737495,0.00011606767017191544,3.017217825274088e-05,0.0004037032913420532,0.0
Canada,0.0777118627467318,0.0,0.5114882277900172,0.7642991341338451,0.4160165930995503,52.93400171837452,3.770221584475876,0.1170548998445877,1.1378897340203311,0.0
Canada,0.2166318541092425,0.0012704575077257,0.8919619799486692,3.21666224809722,0.1507222385351933,47.37406185294264,7.347122785634987,0.2302678892373574,0.9579381704760412,0.0
United States,0.1723137406803972,0.005509988600025,1.2885312706785972,4.1086031572023884,8.501773038432114,39.642814543561066,4.217339594907028,0.169888519610286,0.4076589913404765,0.0
United States,0.24829039694744,0.0001973351871740192,1.4453580851168577,3.0705150536569383,19.829243817334675,11.80483458024024,1.4915174252051635,0.1219592559054066,0.4195675898867291,0.0
Bolivia,0.5628716986131963,43.7722992667582,0.14284628278772,20.50812389823564,0.0446029561028583,0.0464275747709964,0.0039614180886353,0.0,0.8380577613492618,0.0
Chile,0.0732893436346056,11.19382665127856,1.0807911823283438,10.571910231559146,0.0008974713801221858,0.0282015009036022,2.1945789826506137,0.0126267798493509,0.3738046859479718,0.0
Paraguay,0.0931723975784326,10.02450443653442,0.0364398901586917,19.364558645775805,0.0317009797529043,0.0346150313479869,0.0020974059176184,0.0,0.2326737243040394,0.0
Argentina,0.2686320023435101,6.96826487722852,0.8150648679797027,47.37633242491315,0.0373866018326084,0.0227210879000517,0.2168761352099562,0.0035860842267942,0.701985259134562,0.0
Uruguay,0.0111634996490196,1.279749576834767,0.0049513688235158,0.8572434851778342,0.0048146417192306,0.0117918938144318,0.00022787879940722175,0.0,0.0325666713506363,0.0
Ecuador,0.0104748716096458,17.219461722590687,0.0029172422152974,0.197815730126207,0.0,0.0,0.0,0.0,0.0007143052234076097,0.0
Venezuela,0.0018468460411953,49.653588819549945,0.0702479581507283,1.268291789095808,0.0025365529985087,0.0369437371403042,2.028330690961866e-06,3.274436501499167e-06,0.0108895161353781,0.0
Suriname,0.0003095301040577216,13.48243361310265,2.4593503528108735e-05,0.0773764999553923,1.3976880026689288e-05,0.0002417019996272529,0.0,0.0,6.448699558347926e-05,0.0
Guyana,0.0007750880844412779,18.5224303224008,0.000108431830255995,0.3463644870367491,7.870561874578166e-05,0.0044983902642557,9.745587803422495e-07,4.5245561111073584e-06,0.0004598814126251004,0.0
Colombia,0.0352718035999409,77.55100760141825,0.0377716864001232,2.5649921591489377,2.518806786611094e-05,0.0127767219069245,0.0018041911857027,0.0,0.0132248936350606,0.0
Peru,0.0804176374624713,73.01861680973036,0.0252165590366697,0.7830642022700823,0.0053455465290855,0.0061821234348426,0.0334214231554275,0.0,0.3002240157547401,0.0
Brazil,6.227627886766022,404.5707512876386,1.838281808995988,121.06877057014896,1.959534665782052,0.9068131387494552,0.2367379380712176,0.0039334574175811,7.998693029783146,0.0
El Salvador,0.0125504470496071,0.521136060149674,0.0002800244896711072,0.8653517570896518,0.0,0.0003985496614512673,0.0404049256848396,0.0,0.0261901908187475,0.0
Guatemala,0.0644392487003293,5.524140463249871,0.0278753840669611,1.1518297054279003,0.006138987391813,0.1201156117195279,1.0841836017494273,0.0064999743956621,0.4371375088444745,0.0
Panama,0.0013079509536675,5.321410271011898,0.001135732030422,0.7564302353410562,0.0,0.0,0.0,0.0,0.0002596030088169828,0.0
Costa Rica,0.0127794559840419,3.749790044887857,0.00027939639539321026,0.5599156931533871,0.0,8.85695659391672e-05,0.0154113875942559,0.0,0.0224749029221646,0.0
Nicaragua,0.0131711100959094,7.73044384975661,0.0001698815316388772,1.6040843163930951,1.7285574926972913e-07,0.00031088858187367646,0.0399349164436756,0.0,0.0406992097746958,0.0
Honduras,0.1067323743536604,5.309597684659249,0.0051514001594601,1.3804166577404642,0.0037986121656745,0.023450477944612,0.6331191740448543,0.0047452130556236,0.4080698125419802,0.0
Belize,0.0019465560306898,1.6254922397109746,0.00021272603545092052,0.0088420009377093,0.0007005812750447864,0.0041377479760743,0.0036109505190241,0.0004496476416445391,0.0169025230200564,0.0
